node_id,indegree,outdegree,indeg_centr,outdeg_centr,indeg_centr_norm,outdeg_centr_norm
61989CJ0269,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
61994CJ0051,1,3,0.0006199628022318661,0.0018598884066955983,0.0003756574004507889,0.0011269722013523664
61984CJ0182,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
61984CJ0216,3,1,0.0018598884066955983,0.0006199628022318661,0.0011269722013523668,0.0003756574004507888
61993CJ0017,11,9,0.006819590824550526,0.005579665220086794,0.004132231404958678,0.003380916604057099
61977CJ0005,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61982CJ0237,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61983CJ0097,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61984CJ0178,24,8,0.014879107253564786,0.0049597024178549285,0.009015777610818934,0.0030052592036063103
61986CJ0076,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61990CJ0039,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61989CJ0231,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61989CJ0373,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61981CJ0261,7,2,0.0043397396156230625,0.0012399256044637321,0.002629601803155522,0.0007513148009015776
61986CJ0098,5,1,0.00309981401115933,0.0006199628022318661,0.0018782870022539444,0.0003756574004507888
61988CJ0362,8,5,0.0049597024178549285,0.00309981401115933,0.003005259203606311,0.001878287002253944
61980CJ0193,11,2,0.006819590824550526,0.0012399256044637321,0.004132231404958678,0.0007513148009015776
61987CJ0382,8,3,0.0049597024178549285,0.0018598884066955983,0.003005259203606311,0.0011269722013523664
61985CJ0407,1,2,0.0006199628022318661,0.0012399256044637321,0.0003756574004507889,0.0007513148009015776
61987CJ0298,6,6,0.0037197768133911966,0.0037197768133911966,0.0022539444027047336,0.0022539444027047328
61984CJ0176,2,6,0.0012399256044637321,0.0037197768133911966,0.0007513148009015778,0.0022539444027047328
